Unnamed: 0,NewsID,Title,Link,Source,StartDate,EndDate,Label
4308,4309,"Since he and Scott Walker took office in 2011, ""60,000 new jobs have been created in this state -- 40,000 of them were created in Madison and the Madison area.""",https://www.politifact.com/factchecks/2017/jul/05/paul-soglin/madison-mayor-understates-wisconsin-job-growth-ove/,Paul Soglin,"June 18, 2017","July 5, 2017",FALSE
4314,4315,"""We're pretty much at the 50 percent mark"" on deportations of MS-13 gang members.",https://www.politifact.com/factchecks/2017/jun/30/donald-trump/trump-falsely-claims-his-administration-has-deport/,Donald Trump,"June 28, 2017","June 30, 2017",FALSE
4317,4318,"""U.N. official John Ashe set to testify against the Clintons may not have died by accident.""",https://www.politifact.com/factchecks/2017/jun/30/blog-posting/blogger-falsely-ties-death-un-official-clintons/,Bloggers,"June 17, 2017","June 30, 2017",FALSE
4329,4330,"President Trump has signed more bills into law ""than any president previously before at this stage in the game.""",https://www.politifact.com/factchecks/2017/jun/27/devin-nunes/nunes-gets-it-wrong-trump-hasnt-signed-more-bills-/,Devin Nunes,"June 19, 2017","June 27, 2017",FALSE
4342,4343,"A waiver in the American Health Care Act ""doesn’t apply to things like maternity coverage.""",https://www.politifact.com/factchecks/2017/jun/22/john-faso/maternity-care-coverage-could-be-lost-through-stat/,John Faso,"June 1, 2017","June 22, 2017",FALSE
4344,4345,"""Most likely the primary control knob (for the earth’s temperature) is the ocean waters and this environment that we live in.""",https://www.politifact.com/factchecks/2017/jun/22/rick-perry/rick-perry-wrongly-downplays-human-role-climate-ch/,Rick Perry,"June 19, 2017","June 22, 2017",FALSE
4345,4346,"""5.7 million -- that’s how many illegal immigrants might have voted"" in 2008.",https://www.politifact.com/factchecks/2017/jun/22/ainsley-earhardt/following-trump-voter-fraud-allegations-claim-57-m/,Ainsley Earhardt,"June 20, 2017","June 22, 2017",FALSE
4350,4351,"""A study by the National Economics Research Association showed that the (Paris climate) deal could cost 2.7 million lost jobs in the U.S. by 2025 should our country adhere to the commitments made by the Obama Administration.""",https://www.politifact.com/factchecks/2017/jun/21/gus-bilirakis/gus-bilirakis-cites-flawed-study-defend-us-wit/,Gus Bilirakis,"June 13, 2017","June 21, 2017",FALSE
4352,4353,"In the Georgia House district that hosted a special election on June 20, ""Trump won by 20+ points.""",https://www.politifact.com/factchecks/2017/jun/21/joy-reid/joy-ann-reid-mistakes-size-trump-victory-georgia-d/,Joy Reid,"June 20, 2017","June 21, 2017",FALSE
4366,4367,A political map circulated by Sarah Palin’s PAC incited Rep. Gabby Giffords?shooting,https://www.politifact.com/factchecks/2017/jun/15/new-york-times-editorial-board/no-evidence-sarah-palins-pac-incited-shooting-rep-/,New York Times Editorial Board,"June 14, 2017","June 15, 2017",FALSE
4387,4388,Says former FBI Director James Comey admitted to leaking classified information.,https://www.politifact.com/factchecks/2017/jun/09/north-carolina-republican-party/james-comey-hearings-did-former-fbi-director-admit/,North Carolina Republican Party,"June 8, 2017","June 9, 2017",FALSE
4389,4390,"""Seventy-seven of the top 300 cities with the highest poverty rate"" nationwide are in California.",https://www.politifact.com/factchecks/2017/jun/09/antonio-villaraigosa/villaraigosa-gets-it-wrong-california-poverty-figu/,Antonio Villaraigosa,"June 6, 2017","June 9, 2017",FALSE
4392,4393,"""The Earth is 6,000 years old, that’s a fact.""",https://www.politifact.com/factchecks/2017/jun/08/jesse-kremer/republican-wisconsin-lawmaker-wrongly-states-its-f/,Jesse Kremer,"May 11, 2017","June 8, 2017",FALSE
4393,4394,Says an Internet meme shows people rejoicing over the Paris agreement.,https://www.politifact.com/factchecks/2017/jun/07/sarah-palin/sarah-palin-facebook-meme-climate-accord-uses-unre/,Sarah Palin,"June 6, 2017","June 7, 2017",FALSE
4402,4403,"""China will be allowed to build hundreds of additional coal plants. So we can’t build the plants, but they can, according to this (Paris) agreement.""",https://www.politifact.com/factchecks/2017/jun/05/donald-trump/donald-trump-wrong-paris-accord-china-and-coal-pla/,Donald Trump,"June 1, 2017","June 5, 2017",FALSE
4406,4407,"Says Arabic ""is the third most-common language in Austin.""",https://www.politifact.com/factchecks/2017/jun/05/maram-museitif/city-austin-appointee-says-arabic-third-most-commo/,Maram Museitif,"May 24, 2017","June 5, 2017",FALSE
4407,4408,"""At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ‘no reason to be alarmed!?""",https://www.politifact.com/factchecks/2017/jun/04/donald-trump/donald-trumps-tweet-misleads-about-london-mayors-r/,Donald Trump,"June 4, 2017","June 4, 2017",FALSE
4409,4410,"""State economic development dollars were used to support a project where goods were manufactured in China.""",https://www.politifact.com/factchecks/2017/jun/02/anthony-brindisi/state-money-was-not-used-buy-beer-tanks-genesee-br/,Anthony Brindisi,"May 26, 2017","June 2, 2017",FALSE
4412,4413,"In 2008, ""candidate Obama, he's not even president-elect, sends William Miller over to Iran to establish a back channel and let the Iranians know that should he win the election, they will have friendlier terms.""",https://www.politifact.com/factchecks/2017/jun/02/kimberley-strassel/did-obama-seek-back-channel-talks-iran-during-his-/,Kimberley Strassel,"May 28, 2017","June 2, 2017",FALSE
4417,4418,"""ISIS is infiltrating America and using Syrians to do it.""",https://www.politifact.com/factchecks/2017/jun/01/national-republican-congressional-committee/isis-infiltrating-america-and-using-syrians-do-it/,National Republican Congressional Committee,"May 31, 2017","June 1, 2017",FALSE
4419,4420,"""You can collude all you want with a foreign government in an election. There's no such statute"" (that makes collusion a crime).",https://www.politifact.com/factchecks/2017/may/31/gregg-jarrett/fox-news-hosts-wrong-no-law-forbids-russia-trump-c/,Gregg Jarrett,"May 30, 2017","May 31, 2017",FALSE
4423,4424,"In Wisconsin’s school voucher program, ""two-thirds of the money"" in the ""tax vouchers"" went to people ""making more than $100,000.""",https://www.politifact.com/factchecks/2017/may/31/mark-pocan/mark-pocans-errant-claim-about-tax-breaks-wisconsi/,Mark Pocan,"May 24, 2017","May 31, 2017",FALSE
4428,4429,"Deals struck on his first foreign trip as president made and saved ""millions of jobs.""",https://www.politifact.com/factchecks/2017/may/26/donald-trump/did-donald-trumps-trip-create-or-save-millions-job/,Donald Trump,"May 26, 2017","May 26, 2017",FALSE
4431,4432,"""Bay Area liberals have given more to Jon Ossoff's campaign than people in Georgia.""",https://www.politifact.com/factchecks/2017/may/26/congressional-leadership-fund/gop-attack-ad-twists-ossoff-donation-sources-georg/,Congressional Leadership Fund,"May 22, 2017","May 26, 2017",FALSE
4434,4435,"""This year, a majority of states are seeing premiums and costs double"" under Obamacare.",https://www.politifact.com/factchecks/2017/may/25/james-lankford/did-obamacare-premiums-double-most-states-year-no/,James Lankford,"May 24, 2017","May 25, 2017",FALSE
4441,4442,"""Last year was one of the deadliest years ever for law enforcement officers.""",https://www.politifact.com/factchecks/2017/may/23/thom-tillis/was-2016-one-deadliest-years-ever-police-officers-/,Thom Tillis,"May 19, 2017","May 23, 2017",FALSE
4456,4457,"Says there are thousands of registered voters over 110 years old in North Carolina, including one who is 219 years old.",https://www.politifact.com/factchecks/2017/may/18/chain-email/no-thousands-dead-people-are-not-registered-vote-n/,Chain email,"May 11, 2017","May 18, 2017",FALSE
4463,4464,"It is a myth that Florida's education legislation was ""negotiated in secret.""",https://www.politifact.com/factchecks/2017/may/17/richard-corcoran/florida-house-speaker-richard-corcoran-misleads-ab/,Richard Corcoran,"May 12, 2017","May 17, 2017",FALSE
4480,4481,The Republican replacement for Obamacare does not give massive tax cuts to wealthy Americans.,https://www.politifact.com/factchecks/2017/may/12/sean-duffy/republican-replacement-obamacare-does-not-contain-/,Sean Duffy,"May 9, 2017","May 12, 2017",FALSE
4491,4492,"""Nobody on Medicaid"" will have their benefits taken away.",https://www.politifact.com/factchecks/2017/may/09/kevin-mccarthy/would-republican-health-care-bill-take-away-anyone/,Kevin McCarthy,"May 4, 2017","May 9, 2017",FALSE
4501,4502,"Says John Quincy Adams said, ""If your actions inspire others to dream more, learn more, do more, and become more, you are a leader.""",https://www.politifact.com/factchecks/2017/may/05/ivanka-trump/book-john-quincy-adams-quote/,Ivanka Trump,"May 1, 2017","May 5, 2017",FALSE
4519,4520,"Regarding the surgery that saved Jimmy Kimmel's son, ""Medicaid has stopped providing this kind of service.""",https://www.politifact.com/factchecks/2017/may/02/margaret-hoover/cnns-margaret-hoover-corrects-claim-kimmel-surgery/,Margaret Hoover,"May 2, 2017","May 2, 2017",FALSE
4604,4605,"The Obama administration’s 2023 Syria proposal ""had no clear objective,"" while Trump’s Syria strike ""had a clear strategic objective.""",https://www.politifact.com/factchecks/2017/apr/12/marco-rubio/trumps-strikes-syria-look-lot-obamas-2023-proposal/,Marco Rubio,"April 9, 2017","April 12, 2017",FALSE
4618,4619,"""There is no legal basis"" for Donald Trump's ""missile strike against Syrian military assets.""",https://www.politifact.com/factchecks/2017/apr/07/mark-pocan/mark-pocan-wrongly-claims-donald-trump-had-no-lega/,Mark Pocan,"April 7, 2017","April 7, 2017",FALSE
4623,4624,"""It is unusual"" for a White House official like former National Security Adviser Susan Rice to make unmasking requests.",https://www.politifact.com/factchecks/2017/apr/06/tom-cotton/tom-cotton-its-unusual-white-house-officials-susan/,Tom Cotton,"April 4, 2017","April 6, 2017",FALSE
4630,4631,"""The United States Department of Education has introduced an Islamic indoctrination program for the public schools, called ‘Access Islam.?""",https://www.politifact.com/factchecks/2017/apr/05/volusia-county-republican-party/did-us-department-education-introduce-islamic-indo/,Volusia County Republican Party,"April 2, 2017","April 5, 2017",FALSE
4635,4636,"""When you look for a job, you can't find it and you give up. You are now considered statistically employed.""",https://www.politifact.com/factchecks/2017/apr/04/donald-trump/donald-trump-flubs-how-unemployment-calculated/,Donald Trump,"April 4, 2017","April 4, 2017",FALSE
4649,4650,"Government orders South African firm ""to lay off 3,389 white employees.""",https://www.politifact.com/factchecks/2017/apr/02/blog-posting/no-south-african-officials-didnt-order-white-layof/,Bloggers,"March 9, 2015","April 2, 2017",FALSE
4738,4739,"Carbon dioxide is not ""a primary contributor to the global warming that we see.""",https://www.politifact.com/factchecks/2017/mar/10/scott-pruitt/epa-head-scott-pruitt-says-carbon-dioxide-not-prim/,Scott Pruitt,"March 9, 2017","March 10, 2017",FALSE
4762,4763,"""Everybody acts like President Trump is the one that came up with this idea. ... There are multiple news outlets that have reported"" former President Barack Obama ordered wiretapping on Trump.",https://www.politifact.com/factchecks/2017/mar/05/sarah-huckabee-sanders/why-white-houses-defense-trump-accusing-obama-wire/,Sarah Huckabee Sanders,"March 5, 2017","March 5, 2017",FALSE
4769,4770,"""I’ve been on the Armed Services (Committee) for 10 years. No call or meeting w/ Russian ambassador. Ever.""",https://www.politifact.com/factchecks/2017/mar/02/claire-mccaskill/claire-mccaskill-says-she-never-met-russian-ambass/,Claire McCaskill,"March 2, 2017","March 2, 2017",FALSE
4778,4779,"""Top Democrats refuse to stand for Gold Star widow.""",https://www.politifact.com/factchecks/2017/mar/01/blog-posting/reports-falsely-accuse-democrats-refusing-stand-go/,Bloggers,"March 1, 2017","March 1, 2017",FALSE
5017,5018,"""Pro-Lifers Declare 'Ejaculation Is Murder: Every Sperm Cell Is A Life.'""",https://www.politifact.com/factchecks/2016/dec/20/thatviralfeednet/every-sperm-cell-life-story-fake-if-you-click-thro/,ThatViralFeed.net,"May 16, 2016","December 20, 2016",FALSE
5584,5585,"Says Ron Johnson ""voted five times for tax breaks that help companies ship Wisconsin jobs overseas.""",https://www.politifact.com/factchecks/2016/aug/26/russ-feingold/feingold-johnson-voted-five-times-tax-breaks-help-/,Russ Feingold,"June 14, 2016","August 26, 2016",FALSE
5649,5650,"Says that since lawmakers acted, ""we have 130 new businesses across Texas doing helicopter hog hunts.""",https://www.politifact.com/factchecks/2016/aug/12/sid-miller/sid-miller-incorrectly-says-law-he-authored-touche/,Sid Miller,"July 9, 2016","August 12, 2016",FALSE
5685,5686,"In Buffalo's SolarCity project, ""Andrew Cuomo will create maybe 500 jobs if it ever happens at all, at about $1.5 million per job.""",https://www.politifact.com/factchecks/2016/aug/05/carl-paladino/state-money-solarcity-buys-more-500-jobs/,Carl Paladino,"July 17, 2016","August 5, 2016",FALSE
5697,5698,"In Arizona, ""there are only one and a half (Border Patrol) agents per every 10 square miles.""",https://www.politifact.com/factchecks/2016/aug/04/kelly-terry-willis/sister-border-patrol-agent-killed-near-arizona-bor/,Kelly Terry-Willis,"July 18, 2016","August 4, 2016",FALSE
5698,5699,"""Youth unemployment is through the roof.""",https://www.politifact.com/factchecks/2016/aug/04/donald-trump/ama-trump-exaggerates-youth-unemployment/,Donald Trump,"July 27, 2016","August 4, 2016",FALSE
5705,5706,"Says Milwaukee County district attorney candidate Verona Swanigan ""has worked as a prosecutor.""",https://www.politifact.com/factchecks/2016/aug/04/milwaukeeans-self-governance/candidate-district-attorney-doesnt-say-she-worked-/,Milwaukeeans for Self-Governance,"July 20, 2016","August 4, 2016",FALSE
5712,5713,"Says Donald Trump ""is going to go out and carpet bomb"" the Middle East.",https://www.politifact.com/factchecks/2016/aug/02/joe-biden/joe-biden-wrong-say-donald-trump-has-called-carpet/,Joe Biden,"July 27, 2016","August 2, 2016",FALSE
5714,5715,"""A few weeks ago, (the) education committee in Congress is deciding what’s going to be in your local salad bar.""",https://www.politifact.com/factchecks/2016/aug/02/dave-brat/dave-brat-education-committee-deciding-whats-going/,Dave Brat,"June 29, 2016","August 2, 2016",FALSE
5722,5723,"Says Donald Trump ""doesn't make a thing in America.""",https://www.politifact.com/factchecks/2016/aug/01/hillary-clinton/hillary-clinton-went-overboard-calling-out-donald-/,Hillary Clinton,"July 29, 2016","August 1, 2016",FALSE
5723,5724,"""The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders,"" and the Clinton campaign is continuing this ""ploy"" against Donald Trump.",https://www.politifact.com/factchecks/2016/jul/31/paul-manafort/trump-campaign-chief-dnc-leak-proves-clinton-campa/,Paul Manafort,"July 31, 2016","July 31, 2016",FALSE
5726,5727,"""Only five Texas counties account for almost 90 percent of the (state’s) cattle industry.""",https://www.politifact.com/factchecks/2016/jul/29/jeannette-vaught/researcher-rounds-wrong-figure-texas-cattle/,Jeannette Vaught,"May 4, 2016","July 29, 2016",FALSE
5743,5744,"""Just on the issue of immigration alone, it is next to impossible to find a policy difference between (Donald) Trump and Congressman (Joe) Heck.""",https://www.politifact.com/factchecks/2016/jul/28/catherine-cortez-masto/nevada-senate-candidate-not-ideological-soul-mate-/,Catherine Cortez Masto,"July 14, 2016","July 28, 2016",FALSE
5782,5783,"""An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.""",https://www.politifact.com/factchecks/2016/jul/25/donald-trump/no-donald-trump-bernie-sanders-wouldnt-have-won-ev/,Donald Trump,"July 24, 2016","July 25, 2016",FALSE
5786,5787,"Says unlike Tim Kaine, who ""invested"" in education, Indiana Gov. Mike Pence ""slashed education funding.""",https://www.politifact.com/factchecks/2016/jul/24/hillary-clinton/hillary-clinton-says-mike-pence-slashed-education-/,Hillary Clinton,"July 23, 2016","July 24, 2016",FALSE
5799,5800,"Says Hillary Clinton ""wants to essentially abolish the Second Amendment.""",https://www.politifact.com/factchecks/2016/jul/22/donald-trump/despite-new-adverb-trumps-claim-about-clinton-want/,Donald Trump,"July 21, 2016","July 21, 2016",FALSE
5810,5811,"Says Rep. Tammy ""Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.""",https://www.politifact.com/factchecks/2016/jul/21/mark-kirk/congresswoman-tammy-duckworth-staunch-supporter-ir/,Mark Kirk,"June 15, 2016","July 21, 2016",FALSE
5819,5820,"Says Donald Trump ""always pays his bills promptly.""",https://www.politifact.com/factchecks/2016/jul/21/phil-ruffin/businessman-friend-donald-trump-says-he-always-pay/,Phil Ruffin,"July 20, 2016","July 20, 2016",FALSE
5820,5821,"""Our economy is not growing.""",https://www.politifact.com/factchecks/2016/jul/21/rick-scott/florida-gov-rick-scott-wrongly-says-economy-not-gr/,Rick Scott,"July 20, 2016","July 20, 2016",FALSE
5821,5822,"""Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.""",https://www.politifact.com/factchecks/2016/jul/20/donald-trump/donald-trump-wrongly-blames-hillary-clinton-creati/,Donald Trump,"July 17, 2016","July 20, 2016",FALSE
5827,5828,"Says Hillary Clinton is proposing ""destroying Medicare for seniors.""",https://www.politifact.com/factchecks/2016/jul/20/donald-trump-jr/donald-trump-jr-wrong-hillary-clinton-proposing-de/,Donald Trump Jr.,"July 19, 2016","July 19, 2016",FALSE
5834,5835,"""The Clinton camp was the first to get it out there and try to say there was something untoward about the speech that Melania Trump gave.""",https://www.politifact.com/factchecks/2016/jul/19/paul-manafort/trump-campaign-chair-pins-melania-plagiarism-story/,Paul Manafort,"July 19, 2016","July 19, 2016",FALSE
5839,5840,"""There are about 350,000 people who succeed in crossing our borders illegally each year.""",https://www.politifact.com/factchecks/2016/jul/19/jeff-sessions/senator-jeff-sessions-says-about-350000-people-suc/,Jeff Sessions,"July 18, 2016","July 19, 2016",FALSE
5840,5841,"Says as GOP was picking a convention city, ""I recommended Ohio.""",https://www.politifact.com/factchecks/2016/jul/19/donald-trump/trump-says-without-proof-he-recommended-ohio-gop-c/,Donald Trump,"July 18, 2016","July 18, 2016",FALSE
5842,5843,"""Hillary Clinton is for open borders.""",https://www.politifact.com/factchecks/2016/jul/19/rudy-giuliani/rudy-giuliani-wrongly-says-hillary-clinton-open-bo/,Rudy Giuliani,"July 18, 2016","July 18, 2016",FALSE
5848,5849,"Says no one from the Bush family attended the 2012 Republican National Convention and ""there was no President Bush"" at the 2008 convention.",https://www.politifact.com/factchecks/2016/jul/17/reince-priebus/priebus-wrongly-says-no-bush-attended-2012-rnc/,Reince Priebus,"July 17, 2016","July 17, 2016",FALSE
5849,5850,"""What the facts say"" is ...?the best scenario for kids is a loving mom and dad.""""""",https://www.politifact.com/factchecks/2016/jul/17/reince-priebus/gop-chair-wrongly-claims-facts-show-children-do-be/,Reince Priebus,"July 17, 2016","July 17, 2016",FALSE
5855,5856,"""Just look at what the FBI director said about her (Hillary Clinton) ?her misconduct  is a disgrace and embarrassment to our country.""",https://www.politifact.com/factchecks/2016/jul/15/donald-trump/donald-trump-mischaract-fbi-director-comment-about/,Donald Trump,"July 11, 2016","July 15, 2016",FALSE
5858,5859,"Says Mark Kirk ""called for the mass arrest of 18,000 African Americans"" and?was apparently fine with Trump’s #StillTooRacist call for mass deportation.""""""",https://www.politifact.com/factchecks/2016/jul/15/tammy-duckworth/says-mark-kirk-called-mass-arrest-18000-african-am/,Tammy Duckworth,"June 8, 2016","July 15, 2016",FALSE
5860,5861,"Says Hillary Clinton ""took 13 hours to send help to Americans under fire"" during the terrorist attack in Benghazi.",https://www.politifact.com/factchecks/2016/jul/14/mike-pence/pence-falsely-says-clinton-didnt-send-help-during-/,Mike Pence,"July 12, 2016","July 14, 2016",FALSE
5862,5863,"Says Sen. John McCain spent the July 4 weekend in Islamabad, Pakistan, selling ""F-16s and advanced weapons to the folks who harbored Osama bin Laden.""",https://www.politifact.com/factchecks/2016/jul/14/kelli-ward/image-claims-john-mccain-visited-pakistan-sell-wea/,Kelli Ward,"July 3, 2016","July 14, 2016",FALSE
5866,5867,"""90% of rural women and 55% of all women are illiterate"" in Morocco.",https://www.politifact.com/factchecks/2016/jul/14/snapchat/snapchat-highlights-decades-old-data-part-michelle/,Snapchat,"June 30, 2016","July 14, 2016",FALSE
5901,5902,"Says she ""never received nor sent any material that was marked classified"" on her private email server while secretary of state.",https://www.politifact.com/factchecks/2016/jul/06/hillary-clinton/fbi-findings-tear-holes-hillary-clintons-email-def/,Hillary Clinton,"July 2, 2016","July 6, 2016",FALSE
5905,5906,"""The steel industry is producing as much steel in the United States as it ever was. It’s just (that) it needs one-tenth of the workers that it used to.""",https://www.politifact.com/factchecks/2016/jul/05/barack-obama/barack-obama-wrong-about-size-us-steel-production-/,Barack Obama,"June 29, 2016","July 5, 2016",FALSE
5914,5915,"""As Secretary of State, Hillary Clinton laundered money to Bill Clinton through Laureate Education, while Bill Clinton was an honorary chairman of the group.""",https://www.politifact.com/factchecks/2016/jul/01/donald-trump/did-hillary-clinton-launder-millions-dollars-while/,Donald Trump,"June 21, 2016","July 1, 2016",FALSE
5929,5930,"""Doctors kill about 250,000 people a year in botched surgeries.""",https://www.politifact.com/factchecks/2016/jun/29/david-clarke-jr/do-250000-americans-die-every-year-because-mistake/,David A. Clarke Jr.,"June 13, 2016","June 29, 2016",FALSE
5933,5934,"Says Hillary Clinton ""filibustered legislation to reform"" Fannie Mae and Freddie Mac.",https://www.politifact.com/factchecks/2016/jun/28/donald-trump/trump-wrongly-says-clinton-filibustered-fannie-mae/,Donald Trump,"June 21, 2016","June 28, 2016",FALSE
5940,5941,"Gov. Terry McAuliffe ""has made several statements that he would love to be in a Cabinet secretary position with the Clinton administration.""",https://www.politifact.com/factchecks/2016/jun/27/bryce-reeves/bryce-reeves-falsely-says-terry-mcauliffe-has-voic/,Bryce Reeves,"June 17, 2016","June 27, 2016",FALSE
5956,5957,"Says Hillary Clinton’s immigration platform would ""create totally open borders.""",https://www.politifact.com/factchecks/2016/jun/23/donald-trump/donald-trump-says-hillary-clinton-would-create-tot/,Donald Trump,"June 22, 2016","June 23, 2016",FALSE
5959,5960,"Austin was the ""site of the first mass shooting in the country.""",https://www.politifact.com/factchecks/2016/jun/23/steve-adler/steve-adler-wrong-first-us-mass-shooting-occurred-/,Steve Adler,"June 14, 2016","June 23, 2016",FALSE
5961,5962,"The Benghazi victims were ""left helpless to die as Hillary Clinton soundly slept in her bed.""",https://www.politifact.com/factchecks/2016/jun/23/donald-trump/donald-trump-says-hillary-clinton-slept-through-be/,Donald Trump,"June 22, 2016","June 23, 2016",FALSE
5962,5963,"The ammunition used in the Orlando shooting ""is banned by Geneva Convention. It enters the body, spins & explodes.""",https://www.politifact.com/factchecks/2016/jun/23/michael-moore/liberal-filmmaker-michael-moore-says-ar-15-bullets/,Michael Moore,"June 14, 2016","June 23, 2016",FALSE
5965,5966,"Says Hillary Clinton’s ""State Department blocked investigation into Orlando killer’s mosque.""",https://www.politifact.com/factchecks/2016/jun/23/blog-posting/websites-say-hillary-clintons-state-department-blo/,Bloggers,"June 13, 2016","June 23, 2016",FALSE
5967,5968,"""Because of Obamacare, you have so many part-time jobs.""",https://www.politifact.com/factchecks/2016/jun/22/donald-trump/donald-trump-wrongly-claims-there-are-more-part-ti/,Donald Trump,"June 18, 2016","June 22, 2016",FALSE
5971,5972,"""I was among the earliest to criticize the rush to war (in Iraq), and yes, even before the war ever started.""",https://www.politifact.com/factchecks/2016/jun/22/donald-trump/trump-still-wrong-his-claim-opposed-iraq-war-ahead/,Donald Trump,"June 22, 2016","June 22, 2016",FALSE
5983,5984,"Even among ""second and third generation"" Muslims in the United States, ""there's no real assimilation.""",https://www.politifact.com/factchecks/2016/jun/18/donald-trump/donald-trump-wrong-theres-no-real-assimilation-us-/,Donald Trump,"June 15, 2016","June 18, 2016",FALSE
6005,6006,"""On average, each U.S. military working dog saves the lives of between 150 and 200 servicemen and women over the span of his career.""",https://www.politifact.com/factchecks/2016/jun/14/rob-wittman/rob-wittman-erroneously-says-each-military-dog-sav/,Rob Wittman,"June 18, 2016","June 14, 2016",FALSE
6008,6009,"Says Nevada lawmakers voted to allow teenaged boys to ""shower with your teenaged girls in public school locker rooms.""",https://www.politifact.com/factchecks/2016/jun/13/nevada-assembly-republican-candidates/gop-campaign-mail-severely-distorts-complex-issue-/,Nevada Assembly Republican Candidates,"May 31, 2016","June 13, 2016",FALSE
6011,6012,"There is ""no system to vet"" refugees from the Middle East.",https://www.politifact.com/factchecks/2016/jun/13/donald-trump/wrong-donald-trump-says-theres-no-system-vet-refug/,Donald Trump,"June 13, 2016","June 13, 2016",FALSE
6036,6037,"Virginia’s banning of felons from voting is a ""Jim Crow-era law.""",https://www.politifact.com/factchecks/2016/jun/06/levar-stoney/levar-stoney-wrongly-traces-virginia-felon-voting-/,Levar Stoney,"May 17, 2016","June 6, 2016",FALSE
6039,6040,"""More businesses went out of business last year than were started for the first time in our history.""",https://www.politifact.com/factchecks/2016/jun/03/david-perdue/sen-perdue-uses-bad-history-business-birthdeath-tr/,David Perdue,"June 2, 2016","June 3, 2016",FALSE
6044,6045,The presence of gorillas calls into question the concept of evolution.,https://www.politifact.com/factchecks/2016/jun/03/rush-limbaugh/rush-limbaugh-asks-why-cincinnati-zoo-gorilla-hadn/,Rush Limbaugh,"May 31, 2016","June 3, 2016",FALSE
6056,6057,"We’ve broken ""by millions"" the all-time record for votes in a GOP presidential primary election.",https://www.politifact.com/factchecks/2016/jun/02/donald-trump/no-donald-trump-you-havent-broken-voting-record-mi/,Donald Trump,"June 1, 2016","June 1, 2016",FALSE
6062,6063,"""It was allowed,"" referring to her email practices.",https://www.politifact.com/factchecks/2016/may/31/hillary-clinton/fact-checking-hillary-clintons-claim-her-email-pra/,Hillary Clinton,"May 26, 2016","May 31, 2016",FALSE
6077,6078,"California’s Capitol building is ""second only to Disneyland,"" among visitor sites in the state.",https://www.politifact.com/factchecks/2016/may/27/richard-pan/mickey-mouse-claim-californias-capitol-building-se/,Richard Pan,"April 7, 2016","May 27, 2016",FALSE
6084,6085,"""There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously.""",https://www.politifact.com/factchecks/2016/may/25/donald-trump/donald-trumps-false-claim-oakland-ferguson-are-amo/,Donald Trump,"May 18, 2016","May 25, 2016",FALSE
6089,6090,"""I can tell you that the enhanced interrogation techniques that have since been banned by this administration ?specifically waterboarding ?work.""",https://www.politifact.com/factchecks/2016/may/24/todd-wilcox/waterboarding-works-us-senate-candidate-todd-wilco/,Todd Wilcox,"May 20, 2016","May 24, 2016",FALSE
6097,6098,"""Let me say that I don't think (Bernie Sanders has) had a single negative ad ever run against him.""",https://www.politifact.com/factchecks/2016/may/22/hillary-clinton/hillary-clinton-wrong-negative-ads-bernie-sanders/,Hillary Clinton,"May 22, 2016","May 22, 2016",FALSE
6100,6101,"A three-cents-per-ounce soda tax in Philadelphia ""would result in the loss of 2,000 family-sustaining Teamster Union jobs and countless other jobs in the beverage industry.""",https://www.politifact.com/factchecks/2016/may/20/daniel-grace/teamsters-say-soda-tax-would-cost-thousands-jobs-d/,Daniel Grace,"May 17, 2016","May 20, 2016",FALSE
6106,6107,"""I have had to fill out FEC reports for the past six years now, and they’re much more detailed than a tax return...""",https://www.politifact.com/factchecks/2016/may/20/tom-marino/pa-gop-congressmans-claim-about-donald-trump-and-h/,Tom Marino,"May 13, 2016","May 20, 2016",FALSE
6114,6115,"Nevada Democratic Party leaders ""hijacked the process on the floor"" of the state convention ""ignoring the regular procedure and ramming through what they wanted to do.""",https://www.politifact.com/factchecks/2016/may/18/jeff-weaver/allegations-fraud-and-misconduct-nevada-democratic/,Jeff Weaver,"May 17, 2016","May 18, 2016",FALSE
6128,6129,"""We've already lost $500 million in economic impact"" from HB2 fallout in North Carolina.",https://www.politifact.com/factchecks/2016/may/16/chris-sgro/democratic-representative-says-north-carolina-has-/,Chris Sgro,"May 4, 2016","May 16, 2016",FALSE
6134,6135,"Says Ted Strickland admits his record on jobs and taxes is ""mixed and spotty.""",https://www.politifact.com/factchecks/2016/may/13/fighting-ohio-pac/fighting-ohio-pac-ad-takes-ted-stricklands-mixed-a/,Fighting for Ohio PAC,"May 6, 2016","May 13, 2016",FALSE
6142,6143,"Says Hillary Clinton ""wants to abolish the Second Amendment.""",https://www.politifact.com/factchecks/2016/may/11/donald-trump/donald-trump-falsely-claims-hillary-clinton-wants-/,Donald Trump,"May 7, 2016","May 11, 2016",FALSE
